Issuer Ticker,Issuer Name,Sales - 1 Yr Growth,Profit Margin,Return on Assets,Offer Size (M),Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Offer Size (M).1,Shares Outstanding (M).1,Instit Owner (% Shares Out),Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Sector,Industry Group,Industry Subgroup,Underpriced
SESN,Sesen Bio Inc,136.2,-1.2,-1.5,57.5,16.1437,10.0,8.5,161.44,2/6/2014,817763105,-0.3,57.5,16.1437,15.5968,31623600.0,13 - 15,Priced Below Range,0.0,21.0,29.0,0
SFBS,ServisFirst Bancshares Inc,7.3,49.7,1.6,56.875,8.1748,91.0,-6.593406677,743.91,5/14/2014,81768T108,4.9,56.875,8.1748,72.436,39350400.0,91 - 93,Priced Within Range,3.0,9.0,91.0,0
SFIX,Stitch Fix Inc,-1.3,-9.9,-26.1,138.0,9.2,15.0,1.0,138.0,11/17/2017,860897107,0.5,138.0,9.2,98.9971,84546500.0,15 - 16,Priced Within Range,4.0,8.0,138.0,0
SFLY,Shutterfly LLC,64.8,2.5,0.4,87.0,23.6111,15.0,3.666666746,354.17,9/29/2006,82568P304,6.0,87.0,23.6111,3.56907,1227610.0,13 - 15,Priced Within Range,4.0,8.0,9.0,0
SFM,Sprouts Farmers Market Inc,-5.7,4.0,8.4,382.95,146.434,18.0,122.8333359,2635.81,8/1/2013,85208M102,3.1,382.95,146.434,117.871,124769000.0,14 - 16,Priced Above Range,0.0,10.0,53.0,1
SFS,Smart & Final Stores Inc,3.7,-2.3,-5.2,185.61,73.0743,12.0,0.083333336,852.682,9/24/2014,83190B101,1.9,185.61,73.0743,0.888722,679779.0,14-Dec,Priced Within Range,0.0,10.0,53.0,0
SFTW/U,BlackSky Technology Inc,61.2,-720.6,-115.4,316.25,31.625,10.0,0.0,316.25,11/1/2019,68839R401,-0.7,316.25,31.625,5.1444,2033640.0,10-Oct,Priced Within Range,4.0,23.0,158.0,0
SFXEQ,LiveStyle Inc,107.9,-36.9,-26.3,260.0,80.5138,13.0,-8.538461685,1046.68,10/9/2013,784178303,-0.4,260.0,80.5138,0.0156979,15524.0,13-Nov,Priced Within Range,0.0,7.0,45.0,0
SGEN,Seagen Inc,-27.6,-42.8,-16.7,49.0,29.1904,7.0,17.8571434,204.33,3/6/2001,81181C104,-2.7,49.0,29.1904,98.8909,183606000.0,10-Aug,Priced Below Range,0.0,21.0,29.0,0
SGH,SMART Global Holdings Inc,21.2,3.6,4.5,58.3,21.5023,11.0,22.27272797,227.78,5/24/2017,N.A.,2.1,58.3,21.5023,137.573,66888700.0,13 - 15,Priced Below Range,1.0,4.0,4.0,0
SGMO,Sangamo Therapeutics Inc,-6.3,-161.0,-26.0,52.5,22.3001,15.0,0.416666657,334.5,4/6/2000,800677106,-1.6,52.5,22.3001,57.7955,94715300.0,15 - 17,Priced Within Range,0.0,21.0,29.0,0
SGRY,Surgery Partners Inc,19.6,-3.1,-0.5,301.235,48.157,19.0,-4.6842103,914.983,10/1/2015,86881A100,1.2,301.235,48.157,106.903,96160200.0,23 - 26,Priced Below Range,0.0,0.0,56.0,0
SGTX,Sigilon Therapeutics Inc,-28.2,-805.4,-41.8,144.9,31.2403,18.0,93.22222137,562.325,12/4/2020,82657L107,-2.4,144.9,31.2403,54.0161,17531900.0,17 - 19,Priced Within Range,0.0,21.0,29.0,0
SHAK,Shake Shack Inc,41.5,-1.1,-1.5,120.75,12.0581,21.0,118.5714264,253.22,1/30/2015,819047101,1.4,120.75,12.0581,97.542,38314400.0,17 - 19,Priced Above Range,5.0,17.0,33.0,1
SHC,Sotera Health Co,13.8,12.5,4.4,1232.57,284.422,23.0,9.13043499,6541.71,11/20/2020,83601L102,1.0,1232.57,284.422,89.5671,252681000.0,20 - 23,Priced Within Range,0.0,0.0,0.0,0
SHLX,Shell Midstream Partners LP,15.5,100.0,23.5,1058.0,73.4751,23.0,45.86956406,1689.93,10/29/2014,822634101,1.5,1058.0,73.4751,27.7451,109119000.0,19 - 21,Priced Above Range,2.0,2.0,2.0,1
SHO,Sunstone Hotel Investors Inc,90.0,6.7,6.7,412.505,38.2182,17.0,0.0,649.71,10/21/2004,867892101,0.1,412.505,38.2182,134.426,282831000.0,18 - 20,Priced Below Range,3.0,3.0,63.0,0
SHOR,ShoreTel Inc,-0.7,-3.4,-3.6,86.3075,42.4409,9.5,27.89473724,403.19,7/3/2007,825211105,0.2,86.3075,42.4409,0.0161888,11195.0,8.50 - 10.50,Priced Within Range,4.0,8.0,244.0,0
SI,Silvergate Capital Corp,77.8,45.0,0.9,45.9996,17.7684,12.0,4.333333492,213.221,11/7/2019,82837P408,3.1,45.9996,17.7684,84.2597,26675400.0,13 - 15,Priced Below Range,3.0,9.0,70.0,0
SIBN,SI-BONE Inc,22.8,-62.7,-36.6,124.2,22.8732,15.0,33.73333359,343.098,10/17/2018,825704109,-1.1,124.2,22.8732,107.061,36932100.0,13 - 15,Priced Within Range,0.0,22.0,61.0,0
SIEN,Sientra Inc,46.7,-77.4,-13.1,86.25,14.9023,15.0,11.66666698,223.535,10/29/2014,82621J105,-0.7,86.25,14.9023,31.2952,31606900.0,14 - 16,Priced Within Range,0.0,22.0,61.0,0
SILK,Silk Road Medical Inc,34.8,-49.0,-34.8,138.0,31.1079,20.0,80.90000153,622.158,4/4/2019,82710M100,-1.1,138.0,31.1079,114.129,43508700.0,19 - 20,Priced Within Range,0.0,22.0,78.0,0
SIMPQ,Simply Inc,16.3,-14.0,-40.3,13.59,5.212,6.0,-2.5,31.27,6/17/2004,82901A105,-0.7,13.59,5.212,0.0176385,2734.0,5.50 - 6.50,Priced Within Range,4.0,23.0,126.0,0
SINT,SiNtx Technologies Inc,2.0,-1448.0,-42.3,20.125,12.1275,5.75,-6.260869503,69.73,2/13/2014,829392307,-0.4,20.125,12.1275,3.53482,1835740.0,10-Aug,Priced Below Range,8.0,42.0,245.0,0
SIR,Select Income REIT,1.3,14.2,1.6,197.8,31.2,21.5,1.162790656,670.8,3/7/2012,81618T100,2.4,197.8,31.2,0.318205,284954.0,21 - 23,Priced Within Range,3.0,3.0,230.0,0
SIRE,Sisecam Resources LP,37.7,4.5,10.1,95.0,9.7755,19.0,-5.263157845,185.73,9/13/2013,172464109,2.7,95.0,9.7755,35.0581,6941420.0,19 - 21,Priced Within Range,6.0,56.0,182.0,0
SITE,SiteOne Landscape Supply Inc,28.5,6.8,11.4,241.5,39.5422,21.0,27.0,830.386,5/12/2016,82982L103,4.7,241.5,39.5422,121.614,54851200.0,20 - 22,Priced Within Range,5.0,58.0,197.0,0
SITM,SiTime Corp,88.3,14.7,8.0,64.285,14.945,13.0,43.46154022,194.285,11/21/2019,82982T106,3.1,64.285,14.945,85.7948,18394000.0,13 - 15,Priced Within Range,1.0,4.0,4.0,0
SKUL,Skullcandy Inc,7.4,2.2,1.0,188.834,26.7823,20.0,0.0,535.65,7/20/2011,83083J104,-0.0540558,188.834,26.7823,100.0,28746700.0,17 - 19,Priced Above Range,5.0,44.0,146.0,1
SLAB,Silicon Laboratories Inc,41.0,293.7,2.1,99.2,46.5781,31.0,123.7903214,1443.92,3/24/2000,826919102,2.1,99.2,46.5781,120.246,40021300.0,21 - 23,Priced Above Range,1.0,4.0,4.0,1
SLCA,US Silica Holdings Inc,30.5,-3.0,1.2,200.0,52.9412,17.0,-5.882352829,900.0,2/1/2012,9.03E+107,2.2,200.0,52.9412,89.3391,67637600.0,16 - 18,Priced Within Range,2.0,29.0,161.0,0
SLGG,Super League Gaming Inc,465.5,-177.7,-32.7,24.9997,8.338,11.0,-22.72727203,91.718,2/26/2019,86804F202,-0.7,24.9997,8.338,9.17347,3446560.0,12-Oct,Priced Within Range,5.0,16.0,246.0,0
SLH,Solera Holdings Inc,15.5,-8.8,-3.5,483.0,64.982,16.0,15.0,1039.71,5/11/2007,83421A104,3.1,483.0,64.982,0.227893,155639.0,15 - 17,Priced Within Range,1.0,5.0,205.0,0
SLQT,Selectquote Inc,-17.8,-38.9,-22.0,655.5,161.817,20.0,35.0,3236.34,5/21/2020,816307300,-2.0,655.5,161.817,66.1378,110094000.0,17 - 19,Priced Above Range,3.0,18.0,118.0,1
SLRC,SLR Investment Corp,14.4,42.7,0.2,105.097,32.9309,18.5,-2.702702761,609.22,2/9/2010,83413U100,-3.2,105.097,32.9309,43.833,24008500.0,19 - 21,Priced Below Range,3.0,24.0,37.0,0
SLRX,Salarius Pharmaceuticals Inc,-64.8,-693.8,-46.0,100.99,18.7173,16.0,-6.5625,299.477,1/29/2015,79400X305,-6.1,100.99,18.7173,17.0135,387604.0,14-Dec,Priced Above Range,0.0,21.0,29.0,1
SMAR,Smartsheet Inc,42.8,-31.0,-23.2,200.67,13.378,15.0,30.0,1509.6,4/27/2018,83200N103,-0.0279547,200.67,13.378,104.616,136629000.0,14-Dec,Priced Above Range,1.0,5.0,5.0,1
SMCI,Super Micro Computer Inc,46.0,5.4,15.5,73.6,28.6232,8.0,9.5,228.99,3/29/2007,86800U104,-8.5,73.6,28.6232,76.6171,40548000.0,9.50 - 11.50,Priced Below Range,1.0,1.0,21.0,0
SMLP,Summit Midstream Partners LP,4.4,-4.9,-4.8,287.5,26.2849,20.0,5.550000191,525.7,9/28/2012,866142409,24.4,287.5,26.2849,50.108,5099280.0,19 - 21,Priced Within Range,2.0,2.0,2.0,0
SMMCU,BTRS Holdings Inc,14.2,-36.7,-19.4,250.0,25.0,10.0,0.0,250.0,6/20/2019,838884203,-0.0616512,250.0,25.0,0.022124,5531.0,10-Oct,Priced Within Range,1.0,5.0,81.0,0
SNAP,Snap Inc,64.2,-11.8,-14.5,3910.0,677.184,17.0,44.0,19673.6,3/2/2017,83304A106,0.1,3910.0,677.184,66.2729,900540000.0,14 - 16,Priced Above Range,4.0,8.0,167.0,1
SNCR,Synchronoss Technologies Inc,-3.7,-8.2,-0.7,65.0077,25.3499,8.0,10.625,202.8,6/15/2006,87157B103,0.0763895,65.0077,25.3499,63.1381,57371200.0,11-Sep,Priced Below Range,1.0,5.0,205.0,0
SND,Smart Sand Inc,3.5,-40.0,-6.7,148.005,35.1162,11.0,-0.090909094,386.278,11/4/2016,83191H107,0.7,148.005,35.1162,31.6211,14317000.0,15 - 18,Priced Below Range,2.0,29.0,161.0,0
SNDR,Schneider National Inc,23.1,7.2,11.7,612.75,93.8119,19.0,0.0,3297.23,4/6/2017,80689H102,3.1,612.75,93.8119,57.3916,54512100.0,18 - 20,Priced Within Range,8.0,54.0,212.0,0
SNDX,Syndax Pharmaceuticals Inc,9109.5,17.8,-4.6,57.714,17.7822,12.0,0.083333336,208.472,3/3/2016,87164F105,0.5,57.714,17.7822,108.435,65303200.0,14 - 16,Priced Below Range,0.0,21.0,29.0,0
SNECQ,Mesquite Energy Inc,26.5,8.9,-3.9,220.0,33.0,22.0,-17.04545403,726.0,12/14/2011,79970Y105,3.2,220.0,33.0,0.593587,607427.0,24 - 26,Priced Below Range,2.0,28.0,43.0,0
SNES,Senestech Inc,112.7,-1378.0,-84.4,15.0,10.1286,8.0,2.0,81.0288,12/8/2016,81720R406,-13.9,15.0,10.1286,4.13295,84280.0,11-Sep,Priced Below Range,0.0,21.0,29.0,0
SNMP,Evolve Transition Infrastructu,13.2,-300.1,-42.4,108.675,11.7689,21.0,4.523809433,247.15,11/15/2006,30053M104,0.4,108.675,11.7689,76.6115,151587000.0,19 - 21,Priced Within Range,2.0,28.0,43.0,0
SNMX,Senomyx Inc,27.2,-4.3,-11.7,38.7,24.6778,6.0,12.5,148.07,6/22/2004,81724Q107,0.0431208,38.7,24.6778,0.470319,230363.0,7-Jun,Priced Within Range,0.0,10.0,11.0,0
SNOA,Sonoma Pharmaceuticals Inc,-32.2,-40.2,-31.1,26.8284,12.2278,8.0,-2.5,97.82,1/25/2007,83558L204,-1.6,26.8284,12.2278,6.93603,215223.0,10-Aug,Priced Within Range,0.0,22.0,247.0,0
SNOW,Snowflake Inc,105.9,-55.7,-10.3,3864.0,40.4087,120.0,111.6083298,4849.04,9/16/2020,833445109,0.3,3864.0,40.4087,76.12,243584000.0,100 - 110,Priced Above Range,1.0,5.0,82.0,1
SNX,TD SYNNEX Corp,58.2,1.2,2.7,82.012,25.6678,14.5,-2.068965435,372.18,11/25/2003,87162W100,13.0,82.012,25.6678,95.2902,91050200.0,14 - 16,Priced Within Range,8.0,31.0,248.0,0
SOHO,Sotherly Hotels Inc,78.4,-20.5,1.7,60.0,6.004,10.0,0.0,60.04,12/17/2004,83600C103,0.1,60.0,6.004,23.0644,4371060.0,11-Sep,Priced Within Range,3.0,3.0,63.0,0
SOI,Solaris Oilfield Infrastructur,54.5,-0.5,3.8,121.2,10.1,12.0,-3.75,121.2,5/12/2017,83418M103,0.5,121.2,10.1,90.6144,29843800.0,15 - 18,Priced Below Range,2.0,29.0,46.0,0
SONM,Sonim Technologies Inc,-14.7,-70.7,-87.2,45.1781,20.0153,11.0,-0.090909094,220.168,5/10/2019,83548F200,-4.0,45.1781,20.0153,2.97882,1216470.0,13 - 15,Priced Below Range,4.0,23.0,34.0,0
SONO,Sonos Inc,29.4,9.2,10.5,239.583,99.2179,15.0,32.73333359,1488.27,8/2/2018,83570H108,2.0,239.583,99.2179,90.6622,115370000.0,17 - 19,Priced Below Range,5.0,44.0,146.0,0
SP,SP Plus Corp,8.3,2.6,4.5,57.5,10.2982,11.5,8.695652008,118.43,5/27/2004,78469C103,2.5,57.5,10.2982,114.819,23155700.0,14 - 16,Priced Below Range,0.0,7.0,45.0,0
SPCE/U,Virgin Galactic Holdings Inc,1283.1,-10719.9,-36.1,690.0,69.0,10.0,3.099999905,690.0,9/14/2017,92766K205,-0.9,690.0,69.0,8.79756,7256130.0,10-Oct,Priced Within Range,5.0,12.0,249.0,0
SPFI,South Plains Financial Inc,-3.0,26.7,1.5,68.0225,17.9785,17.5,1.200000048,314.624,5/9/2019,83946P107,1.0,68.0225,17.9785,27.2082,4625350.0,17.50 - 19.50,Priced Within Range,3.0,9.0,70.0,0
SPLK,Splunk Inc,19.9,-50.0,-17.7,263.925,92.53,17.0,108.7058792,1573.01,4/19/2012,848637104,0.7,263.925,92.53,95.9949,156192000.0,13-Nov,Priced Above Range,1.0,5.0,82.0,1
SPR,Spirit AeroSystems Holdings In,16.1,-13.6,-5.8,1646.99,63.3458,26.0,11.53846169,1646.99,11/21/2006,848574109,-0.6,1646.99,63.3458,92.3206,97170800.0,23 - 25,Priced Above Range,8.0,45.0,98.0,1
SPRO,Spero Therapeutics Inc,95.6,-491.6,-123.6,83.601,14.3692,14.0,-17.8571434,201.169,11/2/2017,84833T103,-2.0,83.601,14.3692,40.4729,20955300.0,14 - 16,Priced Within Range,0.0,13.0,15.0,0
SPRT,Support.com Inc,-30.7,1.0,-7.7,68.425,33.4151,14.0,133.0357208,467.81,7/19/2000,86858W200,0.2,68.425,33.4151,2.63334,638265.0,13-Nov,Priced Above Range,4.0,8.0,151.0,1
SPSC,SPS Commerce Inc,23.2,11.5,8.4,56.5343,11.5354,12.0,13.33333302,138.42,4/22/2010,78463M107,3.1,56.5343,11.5354,107.734,38829100.0,13-Nov,Priced Within Range,1.0,5.0,81.0,0
SPT,Sprout Social Inc,41.3,-15.2,-18.2,160.703,0.0,17.0,-2.352941275,0.0,12/13/2019,85209W109,0.2,160.703,0.0,107.227,50677300.0,16 - 18,Priced Within Range,1.0,5.0,5.0,0
SPWH,Sportsman's Warehouse Holdings,3.7,7.2,12.0,132.05,41.6252,9.5,2.631578922,395.44,4/17/2014,84920Y106,-0.4,132.05,41.6252,123.968,48184100.0,13-Nov,Priced Below Range,5.0,17.0,92.0,0
SPWR,SunPower Corp,17.6,-2.8,4.3,159.39,0.0,18.0,41.38888931,139.98,11/17/2005,867652406,-0.2,159.39,0.0,40.8902,71223500.0,14-Dec,Priced Above Range,2.0,15.0,19.0,1
SQ,Block Inc,85.9,0.9,-1.3,279.45,327.945,9.0,45.22222137,2951.5,11/19/2015,852234103,1.8,279.45,327.945,82.7401,444662000.0,13-Nov,Priced Below Range,0.0,7.0,115.0,0
SQZ,SQZ Biotechnologies Co,29.0,-253.6,-37.0,81.1776,24.634,16.0,-17.1875,383.555,10/30/2020,78472W104,-2.9,81.1776,24.634,71.7918,21143100.0,16 - 18,Priced Within Range,0.0,21.0,29.0,0
SRC,Spirit Realty Capital Inc,25.8,28.2,3.4,500.25,84.8515,15.0,0.0,1272.77,9/20/2012,84860W300,3.4,500.25,84.8515,111.135,155211000.0,16 - 18,Priced Below Range,3.0,3.0,230.0,0
SREV,ServiceSource International In,0.5,-7.5,-7.6,137.311,67.2973,10.0,21.79999924,672.97,3/25/2011,81763U100,0.036767,137.311,67.2973,52.0705,52206600.0,7.50 - 9,Priced Above Range,0.0,7.0,45.0,1
SRGA,Surgalign Holdings Inc,-11.0,-93.5,-49.7,79.8,21.3122,14.0,0.446428567,298.37,8/10/2000,86882C204,-12.6,79.8,21.3122,10.6616,1360040.0,14-Dec,Priced Within Range,0.0,22.0,61.0,0
SRLP,Sprague Resources LP,49.7,-1.9,-8.4,153.0,10.0719,18.0,-1.388888836,181.29,10/25/2013,849343108,-2.2,153.0,10.0719,94.6319,24829700.0,19 - 21,Priced Below Range,2.0,28.0,68.0,0
SRRK,Scholar Rock Holding Corp,22.1,-700.4,-33.1,86.296,25.2445,14.0,10.71428585,353.423,5/24/2018,80706P103,-3.4,86.296,25.2445,104.298,53883700.0,13 - 15,Priced Within Range,0.0,21.0,29.0,0
SSBI,Summit State Bank,14.6,34.5,1.6,21.4905,0.0,15.0,0.0,0.0,7/14/2006,866264203,7.7,21.4905,0.0,16.1662,1081180.0,14 - 16,Priced Within Range,3.0,9.0,70.0,0
SSKN,Strata Skin Sciences Inc,29.8,-9.0,-11.7,21.3115,10.5132,5.0,54.20000076,52.57,10/28/2005,86272A206,0.0442875,21.3115,10.5132,33.4272,11606900.0,5-May,Priced Within Range,0.0,22.0,61.0,0
SSNC,SS&C Technologies Holdings Inc,8.2,15.8,4.1,185.007,69.1912,15.0,0.533333361,1037.87,3/31/2010,78467J100,5.5,185.007,69.1912,103.179,259918000.0,13 - 15,Priced Within Range,1.0,5.0,81.0,0
SSSS,SuRo Capital Corp,-19.3,9999.1,-17.0,50.25,3.35,15.0,-2.666666746,50.25,4/28/2011,86887Q109,7.1,50.25,3.35,14.6727,4157320.0,15 - 15,Priced Within Range,3.0,41.0,201.0,0
SSTI,ShotSpotter Inc,27.1,-7.6,-1.0,35.42,9.5329,11.0,30.72727203,104.862,6/7/2017,82536T107,0.8,35.42,9.5329,57.4451,7005980.0,12-Oct,Priced Within Range,0.0,7.0,58.0,0
SSTK,Shutterstock Inc,16.0,11.8,10.2,87.975,33.5133,17.0,27.41176414,569.73,10/11/2012,825690100,5.9,87.975,33.5133,79.5257,28482200.0,13 - 15,Priced Above Range,4.0,8.0,9.0,1
STAG,STAG Industrial Inc,16.2,34.2,4.1,205.562,21.6339,13.0,-5.769230843,281.24,4/15/2011,85254J102,2.0,205.562,21.6339,90.1244,161518000.0,15 - 17,Priced Below Range,3.0,3.0,13.0,0
STAY,Extended Stay America Inc,-14.4,2.2,0.4,649.75,204.688,20.0,19.35000038,4093.76,11/13/2013,30224P200,1.2,649.75,204.688,35.6728,63401600.0,18 - 21,Priced Within Range,5.0,11.0,125.0,0
STEC,HGST Technologies Santa Ana In,-45.3,-61.3,-36.1,70.004,36.965,11.0,-11.93181801,406.62,9/29/2000,784774101,-0.2,70.004,36.965,0.0205927,9678.0,12-Oct,Priced Within Range,1.0,1.0,1.0,0
STEL,Stellar Bancorp Inc,-3.3,24.9,0.8,71.76,24.8231,26.0,10.42307663,645.401,11/8/2017,858927106,1.4,71.76,24.8231,38.0393,19893700.0,24 - 26,Priced Within Range,3.0,9.0,121.0,0
STIM,Neuronetics Inc,12.3,-56.3,-27.8,107.525,17.5706,17.0,63.41176605,284.675,6/28/2018,64131A105,-1.1,107.525,17.5706,81.8422,22278700.0,14 - 16,Priced Above Range,0.0,0.0,0.0,1
STML,Stemline Therapeutics Inc,8543.3,-177.7,-46.0,38.152,7.4585,10.0,18.0,74.58,1/29/2013,85858C107,-1.6,38.152,7.4585,23.873,12535900.0,12-Oct,Priced Within Range,0.0,21.0,29.0,0
STOR,STORE Capital Corp,12.7,34.2,3.2,585.062,115.043,18.5,5.405405521,2051.98,11/18/2014,862121100,2.1,585.062,115.043,103.043,291287000.0,17 - 19,Priced Within Range,3.0,3.0,230.0,0
STPK/U,Stem Inc,250.8,-79.4,2.5,383.585,38.3585,10.0,0.0,383.585,8/18/2020,855185203,-0.9,383.585,38.3585,0.0158984,7623.0,10-Oct,Priced Within Range,2.0,15.0,19.0,0
STRI,STR Holdings Inc,-19.6,-52.9,-32.9,139.95,41.3497,10.0,31.0,413.5,11/6/2009,78478V209,-0.2,139.95,41.3497,4.96e-06,1.0,13-Nov,Priced Below Range,8.0,42.0,245.0,0
STRO,Sutro Biopharma Inc,44.8,-170.5,-31.7,85.005,22.8236,15.0,1.333333373,342.354,9/27/2018,869367102,-1.7,85.005,22.8236,85.6075,49203300.0,14 - 16,Priced Within Range,0.0,21.0,29.0,0
STRR,Star Equity Holdings Inc,36.3,-2.8,-15.0,66.0,17.9986,12.0,-1.916666627,215.98,6/10/2004,85513Q103,-1.2,66.0,17.9986,4.91144,743529.0,14-Dec,Priced Within Range,0.0,0.0,250.0,0
STTK,Shattuck Labs Inc,202.1,-149.8,-21.3,232.302,41.7443,17.0,13.82352924,709.653,10/9/2020,82024L103,-1.3,232.302,41.7443,52.9738,22455900.0,14 - 16,Priced Above Range,0.0,21.0,29.0,1
STWD,Starwood Property Trust Inc,12.7,30.0,0.9,931.5,48.4575,20.0,0.0,969.15,8/12/2009,85571B105,-3.4,931.5,48.4575,47.5806,147302000.0,20 - 20,Priced Within Range,3.0,3.0,6.0,0
STXB,Spirit of Texas Bancshares Inc,-1.9,30.1,1.3,48.3,9.6916,21.0,4.047618866,203.524,5/4/2018,84861D103,3.1,48.3,9.6916,2.47182,431477.0,20 - 22,Priced Within Range,3.0,9.0,44.0,0
STXS,Stereotaxis Inc,31.5,-30.6,-30.1,47.6988,26.634,8.0,-2.25,213.07,8/12/2004,85916J409,-0.0389886,47.6988,26.634,48.3627,36197000.0,10-Aug,Priced Within Range,0.0,22.0,78.0,0
SUM,Summit Materials Inc,3.3,6.3,6.7,459.9,26.581,18.0,16.5,418.518,3/12/2015,86614U100,3.0,459.9,26.581,114.115,132814000.0,17 - 19,Priced Within Range,8.0,47.0,102.0,0
SUMO,Sumo Logic Inc,19.4,-50.9,-22.7,374.44,100.91,22.0,22.18181801,2220.02,9/17/2020,86646P103,-0.2,374.44,100.91,86.3772,102398000.0,17 - 21,Priced Above Range,1.0,5.0,82.0,1
SUN,Sunoco LP,64.3,2.9,8.5,223.962,10.9394,20.5,11.75609779,224.26,9/20/2012,86765K109,6.5,223.962,10.9394,30.6568,25679100.0,19 - 21,Priced Within Range,2.0,28.0,68.0,0
SUNS,SLR Senior Investment Corp,-7.8,39.3,1.8,184.0,9.7,20.0,-2.0,194.0,2/25/2011,83416M105,-11.8,184.0,9.7,0.202287,32465.1,20 - 20,Priced Within Range,3.0,24.0,37.0,0
SUPN,Supernus Pharmaceuticals Inc,11.4,9.2,3.5,52.2463,24.3613,5.0,7.400000095,121.81,5/1/2012,868459108,2.3,52.2463,24.3613,108.888,58862900.0,5-May,Priced Within Range,0.0,13.0,15.0,0
SURF,Surface Oncology Inc,-97.8,-2920.9,-35.8,108.0,27.5973,15.0,-11.13333321,413.959,4/19/2018,86877M209,-1.4,108.0,27.5973,58.5803,35465900.0,13 - 15,Priced Within Range,0.0,21.0,29.0,0
SWAV,Shockwave Medical Inc,249.8,-3.8,22.7,111.435,27.7618,17.0,79.41176605,471.951,3/7/2019,82489T104,0.4,111.435,27.7618,108.725,39295800.0,14 - 16,Priced Above Range,0.0,22.0,61.0,1
SWCH,Switch Inc,15.7,0.9,12.9,610.938,35.9375,17.0,22.58823586,610.938,10/6/2017,87105L104,1.9,610.938,35.9375,96.9042,153063000.0,14 - 16,Priced Above Range,4.0,23.0,143.0,1
SWI,SolarWinds Corp,0.2,-7.1,-22.6,375.0,309.942,15.0,0.200000003,4649.13,10/19/2018,83417Q204,0.9,375.0,309.942,99.5634,160966000.0,15 - 16,Priced Within Range,1.0,5.0,82.0,0
SXC,SunCoke Energy Inc,9.2,2.9,6.2,213.44,70.0,16.0,6.25,1120.0,7/21/2011,86722A103,2.8,213.44,70.0,91.384,76216400.0,15 - 17,Priced Within Range,2.0,35.0,62.0,0
SXCP,SunCoke Energy Partners LP,5.5,6.4,3.0,256.5,31.42,19.0,-3.947368383,596.98,1/18/2013,86722Y101,3.5,256.5,31.42,0.0278191,12860.0,19 - 21,Priced Within Range,2.0,35.0,62.0,0
SXEEQ,Southcross Energy Partners LLC,-7.1,-82.1,-67.3,207.0,13.5637,20.0,11.75,271.27,11/2/2012,84130C100,0.2,207.0,13.5637,54.4042,26492100.0,19 - 21,Priced Within Range,2.0,2.0,2.0,0
SYBX,Synlogic Inc,221.8,-3452.7,-41.7,48.685,20.7617,7.0,0.714285731,140.397,10/1/2015,87166L100,-0.9,48.685,20.7617,59.9447,42272900.0,7-Jul,Priced Within Range,0.0,21.0,29.0,0
SYCRF,Syncora Holdings Ltd,69.2,-29.7,-2.7,480.518,64.1364,20.5,0.0,1314.8,8/2/2006,N.A.,-1.5,480.518,64.1364,2.62111,2274260.0,21 - 23,Priced Below Range,3.0,18.0,251.0,0
SYF,Synchrony Financial,-4.3,26.8,3.3,2955.36,833.765,23.0,0.0,19176.6,7/31/2014,87165B103,12.5,2955.36,833.765,120.334,542154000.0,23 - 26,Priced Within Range,3.0,26.0,152.0,0
SYNA,Synaptics Inc,29.8,14.8,12.2,63.25,22.7821,11.0,19.18181801,250.6,1/28/2002,87157D109,11.8,63.25,22.7821,103.689,41341700.0,11-Sep,Priced Within Range,1.0,4.0,4.0,0
SYNC,Synacor Inc,-33.2,-14.2,-16.1,34.091,25.583,5.0,5.0,127.91,2/10/2012,871561106,0.0263018,34.091,25.583,15.127,6035110.0,6-May,Priced Within Range,4.0,8.0,187.0,0
SYNH,Syneos Health Inc,18.0,4.5,3.5,172.5,51.1999,18.5,10.75675678,947.198,11/7/2014,87166B102,4.3,172.5,51.1999,102.059,105023000.0,17 - 20,Priced Within Range,0.0,0.0,0.0,0
SYRS,Syros Pharmaceuticals Inc,55.6,-368.5,-60.8,57.5,23.36,12.5,45.20000076,292.0,6/30/2016,87184Q206,-15.9,57.5,23.36,45.1144,9124810.0,14 - 16,Priced Below Range,0.0,13.0,15.0,0
TAST,Carrols Restaurant Group Inc,6.7,-2.6,-4.3,143.0,21.6255,13.0,16.92307663,281.13,12/15/2006,14574X104,1.4,143.0,21.6255,29.836,15894600.0,14 - 16,Priced Below Range,5.0,17.0,33.0,0
TBIO,Translate Bio Inc,1678.7,-38.7,5.9,126.287,45.1421,13.0,-11.38461494,586.847,6/28/2018,89374L104,3.5,126.287,45.1421,6.61551,5000450.0,14-Dec,Priced Within Range,0.0,21.0,29.0,0
TBK,Triumph Bancorp Inc,15.5,26.6,1.9,92.46,17.5918,12.0,6.25,211.102,11/7/2014,8.97E+304,5.5,92.46,17.5918,91.9719,22513100.0,14 - 16,Priced Below Range,3.0,9.0,44.0,0
TBNK,Territorial Bancorp Inc,-12.7,28.8,0.7,122.331,0.0,10.0,49.90000153,0.0,7/13/2009,88145X108,1.3,122.331,0.0,47.2662,4307680.0,10-Oct,Priced Within Range,3.0,20.0,100.0,0
